id,date,published,title,url,image,source,priority,text,category,latitude,longitude
135,01/12/13 3:00 am,1,NOAA: 2012 Warmest &amp; 2nd-Most Extreme Year On Record,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGhKI1OYm8S0_-iXlnYmGBUD47K1w&url=http://www.climatecentral.org/news/noaa-2012-was-warmest-and-second-most-extreme-year-on-record-15436,//nt2.ggpht.com/news/tbn/EgM-NGjSW0QfIM/6.jpg,Climate Central,,"Driven largely by the warm temperatures and the massive drought, one measure of extreme weather conditions, known as the Climate Extremes Index, shows that it was the second-most extreme year on record, second only to 1998. Studies show that in...",weather,41.1003273,-84.2663351
157,01/13/13 8:00 am,1,Turning over new leaf in climate change,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGShgQ_cAhhadlepBKTgAQYSLBE3Q&url=http://www.sfgate.com/science/article/Turning-over-new-leaf-in-climate-change-4189890.php,//nt1.ggpht.com/news/tbn/lTERiSc_3HV_cM/6.jpg,San Francisco Chronicle,,California Climate Change Adaptation Policy Guide: sfg.ly/UKJumf. -- Ten Things You Can Do to Help Curb Climate Disruption: sfg.ly/ZgE6dq. James Temple is a San Francisco Chronicle staff writer. E-mail: jtemple@sfchronicle.com. Printable Version...,environment,37.7749295,-122.4194155
160,01/13/13 10:00 am,1,Climate change heating up: Report,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEUlz8ex6hiEUbRsdp1PJkJ6QJZIg&url=http://www.journalgazette.net/article/20130113/NEWS03/301139949/1066/NEWS03,//nt0.ggpht.com/news/tbn/BAJoUgDLJwtLEM/6.jpg,Fort Wayne Journal Gazette,,"... help policymakers adapt ?to the changes that are already happening and those we anticipate in the near future,? said Katharine Jacobs, assistant director for climate adaptation and assessment for the White House Office of Science and Technology...",environment,41.1306041,-85.1288597
168,01/13/13 10:00 pm,1,Rising seas may put $300b of property at risk: scientists,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHj7xTkA22IxPv4DZcuT1WC6pXUUQ&url=http://www.abc.net.au/news/2013-01-14/how-will-rising-seas-impact-australia/4460688,//nt0.ggpht.com/news/tbn/HCFDV3QNfw9U9M/6.jpg,ABC Online,,"More than three-quarters of Australians live near the ocean, and Alan Stokes from the National Sea Change Taskforce says sea-level rises will challenge many Australians&amp;#39; beachfront lifestyles. &amp;quot;We like to live as close to it [as we can], we like to...",oceans,47.6062095,-122.3320708
180,01/14/13 9:00 am,1,Drought could reverse flow of Chicago River,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFienufpaNSMyvVZQMIZNrEB7Hslg&url=http://abclocal.go.com/wls/story?section%3Dnews/local%26id%3D8947719,//nt1.ggpht.com/news/tbn/fQhiWcNLRaiZMM/6.jpg,ABC7Chicago.com,,The Natural Resources Defense Council said officials need to rethink the entire water system due to climate change. Forecasters say no snow is expected in the near future. (Copyright �2013 WLS-TV/DT. All Rights Reserved.) Get more Local �. Tags:...,oceans,41.850033,-87.6500523
193,01/14/13 3:00 pm,1,Scientists studying rooftop gardens on Coast,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHSmkgwmfHB9wKT_ux-d7I-vrWjww&url=http://msbusiness.com/blog/2013/01/14/scientists-studying-rooftop-gardens-on-coast/,,Mississippi Business Journal (blog),,GULFPORT ? Horticulture scientists at Mississippi State University are studying and recording the effects of the coastal climate on rooftop gardens in Gulfport. When they learned the eight green roofs at the Armed Forces Retirement Home were...,oceans,30.3674198,-89.0928155
195,01/14/13 4:01 pm,1,[OPINION] Climate Change: A Bill of Billions,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFj5p7Ipnl70hIFcyqIxxwinhQwzw&url=http://njtoday.net/2013/01/14/opinion-climate-change-a-bill-of-billions/,,NJ TODAY,,"According to scientists, climate change is causing the Mississippi to experience extremes ? the heavy rain and flooding of 2011, and droughts and low water of 2012. 4. Rising food prices: 2012&amp;#39;s drought reduced corn production by 13 percent and soybean...",weather,32.7504114,-89.750357
199,01/14/13 5:00 pm,1,2012: The Year of Extreme Weather,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFNYYt4jNxq6qI4G9DR_qQSRuibDg&url=http://rendezvous.blogs.nytimes.com/2013/01/14/2012-the-year-of-extreme-weather/,//nt1.ggpht.com/news/tbn/vQODtX__qX_otM/6.jpg,New York Times (blog),,"?Climate change threatens human health and well-being in many ways, including impacts from increased extreme weather events, wildfire, decreased air quality, diseases transmitted by insects, food, and water, and threats to mental health,? write the...",weather,40.7142691,-74.0059729
200,01/14/13 5:00 pm,1,2012 the warmest and second most extreme year on record for the US,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFTPSSHpkk6MdT5EIQ3xLHOhyR7pg&url=http://www.climatesciencewatch.org/2013/01/09/2012-the-warmest-and-second-most-extreme-year-on-record-for-the-u-s/,//nt3.ggpht.com/news/tbn/OwkXaj5RdVdn5M/6.jpg,Climate Science Watch,,"2012 the warmest and second most extreme year on record for the U.S.. Posted on January 9, 2013 by Climate Science Watch. The U.S. government reported the average U.S. temperature in 2012 was 3.2 degrees higher than the 20th-century average, and 2012...",weather,41.1003273,-84.2663351
201,01/14/13 6:01 pm,1,"Federal climate report predicts spike in hot days for Washington, DC by mid ...",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNH9UKorKsvWdPjbFs34JonpTTy5-A&url=http://www.washingtonpost.com/blogs/capital-weather-gang/post/federal-climate-report-predicts-spike-in-hot-days-for-washington-dc/2013/01/14/b582b34e-5e5b-11e2-90a0-73c8343c6d61_blog.html,,Washington Post (blog),,"The comprehensive report also provides precipitation and sea level rise projections while discussing the impacts of climate change on the various U.S. regions, economic sectors, human health and ecosystems. Over 240 authors contributed to the report&amp;#39;s...",humans,38.8951118,-77.0363658
218,01/15/13 6:00 am,1,Now can we talk climate change?,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNERXMReNgIZMvX41oXsWbsvb6CP-Q&url=http://news-herald.com/articles/2013/01/15/news/nh6434660.txt,//nt0.ggpht.com/news/tbn/cAnlfDiYC1-mMM/6.jpg,News-Herald.com,,"Congress is being asked to approve $60 billion in emergency aid for the states that were ravaged by Hurricane Sandy. Strictly speaking, it is not possible to say this freakish storm was caused by climate change. But Sandy was the second hurricane to...",weather,40.7142691,-74.0059729
223,01/15/13 2:00 pm,1,"Gun control? Illegal immigration? No, climate change should be No. 1","http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGB6dtnt2WilEkyIHUONWhPd6fX7w&url=http://www.latimes.com/news/opinion/opinion-la/la-ol-climate-change-policy-20130114,0,6313277.story",,Los Angeles Times,,"Scientists deal with climate, not weather, so they are quick to point out that environmental disasters are hard to link. Yet even the last two years should make skeptics pause. There were record-setting heat waves in Texas and Oklahoma in 2011...",weather,34.0522342,-118.2436849
232,01/15/13 6:00 pm,1,Delaware advisory committee suggests mandatory disclosure of rising sea levels ...,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEb-OQ6Wbw4AoPb8LR2Bu2rPc5jng&url=http://www.lexology.com/library/detail.aspx?g%3D3d2ca314-3c0a-499a-bca4-943f9f2dcb87,,Lexology (registration),,"Last July, the Delaware Sea Level Rise Advisory Committee published Preparing for Tomorrow&amp;#39;s High Tide: Sea Level Rise Vulnerability Assessment for the State of Delaware. Besides providing background about sea level rise and the methodology of...",oceans,39.0003906,-75.4999224
244,01/16/13 1:00 am,1,Global sea levels expected to rise one to four feet by 2100,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFDCWqwuB5LWho6RCGmDHOpqtz2gw&url=http://www.cbsnews.com/8301-18563_162-57564184/global-sea-levels-expected-to-rise-one-to-four-feet-by-2100/,,CBS News,,"&amp;quot;Along the southern California coast, we&amp;#39;ve experienced an 8-inch rise in sea level already. It&amp;#39;s nothing that we can continue to deny,&amp;quot; said Boardman. According to a U.S. government forecast, global sea levels are expected to rise one to four feet by...",oceans,41.0242256,-80.6628528
136,01/12/13 4:00 am,1,"Climate Panel Says Coast, Midwest at Risk of Extreme Weather",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNF9vQaHRVo8jxPtpe-Ku8_rtdZK0A&url=http://www.bloomberg.com/news/2013-01-11/climate-panel-says-coastal-areas-at-risk-from-extreme-weather.html,//nt3.ggpht.com/news/tbn/y_B_jsdR9mmFxM/6.jpg,Bloomberg,,"Last year was the warmest on record going back to 1895 for the 48 contiguous U.S. states and the second-worst for weather extremes including arid conditions, hurricanes and wildfires, according to the National Oceanic and Atmospheric Administration.",weather,39.1141708,-94.627457
144,01/12/13 6:00 pm,1,"Drought, Floods, Heat: Future US Weather",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNH4YYgLsGVKjwefL7yy1edxj7fu-w&url=http://news.discovery.com/earth/weather-extreme-events/future-weather-in-the-u-s-more-drought-floods-heatwaves-130112.htm,//nt2.ggpht.com/news/tbn/QkIYBLX30s09_M/6.jpg,Discovery News,,"The federal government released its best prediction of the effects of climate change in the United States in the coming decades. It&amp;#39;s no surprise that it&amp;#39;s not good: more extreme weather events, more heat, drought, flooding and warmer winters. The...",weather,37.6636103,-107.5403366
173,01/14/13 4:00 am,1,"Seattle officials are calculating, preparing for climate change",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGLKvLOxeb_yOSWDHAu4qXvqi1Abw&url=http://www.oregonlive.com/pacific-northwest-news/index.ssf/2013/01/seattle_officials_calculating.html,//nt0.ggpht.com/news/tbn/AG8IUoNTVo7dYM/6.jpg,OregonLive.com,,Calculations by the Washington Climate Impacts Group and the Washington Department of Ecology published in 2008 predict a sea-level rise in Seattle of 6 inches by 2050. Less-likely scenarios are sea-level rises of 3 inches on the low end and 22 inches...,oceans,47.4489882,-122.3092904
137,01/12/13 6:00 am,1,Climate assessment delivers a grim overview,"http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFdv-7GPM5bZ5tSG-D7mZ_DrAkz6g&url=http://www.latimes.com/news/nationworld/nation/la-na-climate-assessment-20130112,0,1331482.story",//nt0.ggpht.com/news/tbn/BAJoUgDLJwtLEM/6.jpg,Los Angeles Times,,"It does not offer policy proposals to reduce greenhouse gas emissions or to help specific communities adapt to climate change. Instead, it details the risks they face. The Southwest, including California, produces more than half of the country&amp;#39;s &amp;quot;high...",environment,34.0522342,-118.2436849
141,01/12/13 1:00 pm,1,2012 warmest year on record for USA,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGVx8iZVGhARIDqMRLdzumfWjWqmQ&url=http://www.rtcc.org/2012-warmest-year-on-record-for-us/,//nt2.ggpht.com/news/tbn/YjmaVGqUIPWyjM/6.jpg,Responding to Climate Change,,"?Compared to the past, this result is an outlier, we expect these warmer temperatures to occur more frequently in the future however. The US has been warming and will continue to do so,? said Crouch. ?Climate change has played a role. So has local...",general,39.76,-98.5
143,01/12/13 4:00 pm,1,The 5% climate solution,"http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHhabsTCF1dg3SJvrqCuwqho1w21Q&url=http://www.latimes.com/news/opinion/letters/la-le-0112-postscript-climate-change-20130112,0,1473817.story",,Los Angeles Times,,"Considering what a huge amount that is, it would be helpful for the professor to explain what the result would be if we somehow managed to do it. &amp;quot;How much would that slow the pace of climate change? Would it make a significant difference, or would it...",general,34.0522342,-118.2436849
146,01/12/13 9:00 pm,1,Rally in Olympia Monday to highlight climate change,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHojpht6J0j1X9G9PpaCCDC4_LZ8g&url=http://seattletimes.com/html/localnews/2020115033_rally12.html,,The Seattle Times,,"... will include speakers, music and a human mural spelling out &amp;quot;NO COAL&amp;quot; because organizers oppose exporting coal through Washington and Oregon ports to Asia, where it would be burned and would return to this area in air pollution and climate damage.",environment,47.0378741,-122.9006951
147,01/12/13 9:00 pm,1,"Impact of climate change hitting US, congressional report finds",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFu4_HNAbQTQ12IZl2YiXwtvEbn2A&url=http://www.nydailynews.com/news/national/impact-climate-change-hitting-home-u-s-report-finds-article-1.1238809,//nt3.ggpht.com/news/tbn/r3xEUtw_B4EwEM/6.jpg,New York Daily News,,"Months after Superstorm Sandy hurtled into the U.S. East Coast, causing billions of dollars in damage, the report concluded that severe weather was the new normal. &amp;quot;Certain types of weather events have become more frequent and/or intense, including...",environment,40.7142691,-74.0059729
148,01/12/13 9:00 pm,1,Ellis Island collection moved due to Sandy damage,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFk9DqMZsuntZMxI34dVVpxSC7IGA&url=http://www.thepublicopinion.com/news/associated_press/national/us/article_7b6f9c5c-eaa7-5500-9a9b-bced906ab35f.html,,Watertown Public Opinion,,It&amp;#39;s closed due to severe damage to its infrastructure. The statue also is closed. The collection was unharmed by the late October storm. But museum superintendent Dave Luchsinger says it&amp;#39;s impossible to maintain the climate-controlled environment...,environment,40.57204452998146,-111.86056137084961
153,01/13/13 6:00 am,1,"Regional group to address climate change, rising sea levels",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEmbFx1buCWV4ZR5MwpoErT_ldG2w&url=http://www.palmbeachdailynews.com/news/news/regional-group-to-address-climate-change-rising-se/nTthj/,,Palm Beach Daily News,,"Climate change, and the extreme weather and sea-level rise associated with it, is something with which future generations of town residents will have to contend. But what about the present generation? Should Palm Beach officials and residents be doing...",oceans,26.7056206,-80.0364297
154,01/13/13 6:00 am,1,Climate change,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNF6YhfUlE4mrvbR_vMyEoh_yfwtfA&url=http://seattletimes.com/html/localnews/2020120911_climatechange13m.html?prmid%3D4939,,The Seattle Times,,Calculations by the Washington Climate Impacts Group and the Washington Department of Ecology published in 2008 predict a sea-level rise in Seattle of 6 inches by 2050. Less-likely scenarios are a sea-level rise of 3 inches on the low end and 22 inches...,oceans,47.6062095,-122.3320708
155,01/13/13 6:00 am,1,Seattle calculates how climate change will redraw its shores,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGOEhKzlFuLgAChEqQBapn5Wh7A2Q&url=http://seattletimes.com/html/localnews/2020120911_climatechange13m.html,,The Seattle Times,,A recent map is just one of many such reckonings in the works as city agencies calculate the local effects of global climate change and how to respond and adapt to protect people and infrastructure. From preparing for more intense heat to protecting...,environment,47.6062095,-122.3320708
162,01/13/13 4:00 pm,1,Climate Change Affects All Regions of The U.S.,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEkqa-aw2t2D7IZOyjHajTG_6IjsQ&url=http://www.greenoptimistic.com/2013/01/13/climate-change-affects-all-regions-of-the-u-s/,,The Green Optimistic (blog),,"Changes in local climate result in more frequent severe weather events. In addition, they affect infrastructure, water supply, agricultural production and public health. The damages caused by hurricanes, heat waves, droughts and floods add up to...",general,39.76,-98.5
159,01/13/13 9:00 am,1,Seeking a wise and swift response to climate change,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNE5qzsg9WY_ujEqGZTopmP-EOnkJQ&url=http://www.timesargus.com/article/20130113/THISJUSTIN/701139920,,Barre Montpelier Times Argus,,"Our environmental problems are themselves like an ecosystem, a complex web of interconnection and relation that we don&amp;#39;t completely understand. To address them effectively, the environmental movement will have to ?think like an ecosystem? ? see,...",environment,44.2600593,-72.5753869
170,01/13/13 11:00 pm,1,"Seattle calculating, preparing for sea-level rise due to global climate change",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFcvEsy9Iu0DFxZ3NmWjJID0hwhNw&url=http://www.therepublic.com/view/story/497558e501414f2c97fdde9591a87fce/WA--Seattle-Climate-Change,//nt1.ggpht.com/news/tbn/3TxQN6Z4uUaStM/6.jpg,The Republic,,SEATTLE ? Seattle officials predict that parts of the city will be under water as the shoreline creeps higher due to global climate change. City agencies are calculating the local effects of climate change and how to respond and adapt to protect...,oceans,47.6062095,-122.3320708
171,01/14/13 2:00 am,1,DELAWARE: Buyer-beware option considered on sea level rise,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHl2thDFnyGlscQuRPuykZ9EzyA3w&url=http://www.delmarvanow.com/article/20130111/NEWS01/130111003/DELAWARE-Buyer-beware-option-considered-sea-level-rise,,Delmarva Daily Times,,"The proposed options for public comment were drafted by the 23-member Sea Level Rise Advisory Committee, and represent the state&amp;#39;s first comprehensive attempt to deal with sea-level rise. The committee also suggested the public should consider a broad...",oceans,39.0003906,-75.4999224
198,01/14/13 5:00 pm,1,"Tuesday, Jan. 15, 2013: Abandoned kittens, climate change and protest photos",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGuXuUzkc9QyWlKu8pb-fSD4NhBNA&url=http://bangordailynews.com/2013/01/14/opinion/letters/tuesday-jan-15-2013-abandoned-kittens-climate-change-and-protest-photos/,,Bangor Daily News,,"The record heat in March 2012 seriously damaged maple syrup, apple and potato crops in Maine. The president said that he&amp;#39;s planning a series of conversations with experts over the next months to identify ways to address climate change. The problem is...",environment,44.8011821,-68.7778138
204,01/14/13 7:00 pm,1,Seattle Calculates How Climate Change Will Redraw Its Shores,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFJIk0u9sSX7aGHH-32nyu_VP39pQ&url=http://enr.construction.com/yb/enr/article.aspx?story_id%3D181149644,//nt0.ggpht.com/news/tbn/SE3KdQtEmAcR-M/6.jpg,Engineering News Record (subscription),,A recent map is just one of many such reckonings in the works as city agencies calculate the local effects of global climate change and how to respond and adapt to protect people and infrastructure. From preparing for more intense heat to protecting...,environment,42.9845619,-123.3117318
205,01/14/13 7:00 pm,1,Sierra Club Launches New Campaign: Obama Climate Legacy,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGBSBWrpIXY84r-wCFr36XGebTwOg&url=http://www.enewspf.com/latest-news/science-a-environmental/39665-sierra-club-launches-new-campaign-obama-climate-legacy.html,,eNews Park Forest,,"Ensure that lands and wildlife can adapt to climate disruption by protecting large scale landscapes that connect wildlife habitat, and ensure that every national forest addresses the impacts of climate disruption and protects carbon-storing old growth...",environment,41.4914236,-87.6744891
161,01/13/13 1:00 pm,1,North Coast escaped heat and drought of 2012,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHWqeeLN9JsXqudRR65AhAAyiGmqA&url=http://www.pressdemocrat.com/article/20130112/ARTICLES/130119818,,Santa Rosa Press Democrat,,"Most of California breezed through a scorching year in which 99 cities from coast to coast had their warmest-ever average temperatures, including Fresno at 66.8 degrees, 2.4 degrees above its 30-year average. The other five California cities on the...",oceans,36.7477272,-119.7723661
163,01/13/13 7:01 pm,1,"Global food crisis will worsen as heatwaves damage crops, research finds",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNF8ktE68HECU4NAvfQl6wm69cYLsw&url=http://www.guardian.co.uk/environment/2013/jan/13/global-food-crisis-heatwaves-crops,//nt2.ggpht.com/news/tbn/qlLu3y0aeWgQfM/6.jpg,The Guardian,,"A second, longer-term study published on Sunday indicates that, without action against climate change, wheat and soybean harvests will fall by up to 30% by 2050 as the world warms. &amp;quot;Our research rings alarm bells for future food security,&amp;quot; said Ed...",humans,40.7142691,-74.0059729
164,01/13/13 9:00 pm,1,Rising seas to put $300b of property at risk,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHj7xTkA22IxPv4DZcuT1WC6pXUUQ&url=http://www.abc.net.au/news/2013-01-14/how-will-rising-seas-impact-australia/4460688,//nt0.ggpht.com/news/tbn/HCFDV3QNfw9U9M/6.jpg,ABC Online,,"More than three-quarters of Australians live near the ocean, and Alan Stokes from the National Sea Change Taskforce says sea-level rises will challenge many Australians&amp;#39; beachfront lifestyles. &amp;quot;We like to live as close to it [as we can], we like to...",oceans,47.6062095,-122.3320708
166,01/13/13 9:00 pm,1,"Seattle calculating, preparing for climate change",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEKrR0ovs5gmUTBVUF-FIZ-1wVC4w&url=http://www.sfgate.com/news/science/article/Seattle-calculating-preparing-for-climate-change-4190504.php,,San Francisco Chronicle,,"The Seattle Times reports (http://is.gd/pZs3UQ ) that city agencies are calculating the local effects of climate change and how to respond and adapt to protect people and infrastructure. They&amp;#39;re preparing for more intense heat, protecting the new...",environment,47.6062095,-122.3320708
202,01/14/13 6:01 pm,1,"Climate, Brain Infection Linked in Uganda",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGkgXj3WnMVF5aS2Kh6TmQd6Pe4Ww&url=http://www.voanews.com/content/brain-disease-rainfall-14jan13/1583248.html,//nt1.ggpht.com/news/tbn/USKI61RlfD_xEM/6.jpg,Voice of America,,"Dr. Steve Schiff, director of the Center for Neural Engineering at Penn State University, said that without treatment it can cause brain damage or death. ?Hydrocephalus is literally a medical word that means water on the brain. It is the most common...",environment,40.5400689,-78.4086255
206,01/14/13 7:00 pm,1,Delaware-area summer camp operators who want their camps included in The ...,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHgQooU_vVZqtkyEJt52cTu6sa2eQ&url=http://www.delawareonline.com/article/20130111/NEWS08/301110053/BUYER-BEWARE-OPTION,,The News Journal,,"The proposed options for public comment were drafted by the 23-member Sea Level Rise Advisory Committee, and represent the state&amp;#39;s first comprehensive attempt to deal with sea-level rise. The committee also suggested the public should consider a broad...",oceans,39.0003906,-75.4999224
167,01/13/13 9:00 pm,1,Mark Ruffalo Calls for White House to Declare War on Climate Change,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNFDFruY3GVhXipV49-bcKyj2XPiqg&url=http://www.huffingtonpost.com/a-siegel/mark-ruffalo-obama-climate_b_2466781.html,,Huffington Post,,"Australia is burning up with #BigAussieHeat, Arctic Ice mass/extent is falling much faster than climate modeling predicted, climate change impacts are doing damage around the globe, species are going extinct,...",environment,36.4703232,-86.6513845
214,01/15/13 3:00 am,1,Weather points to climate change,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHQxSxxaKuf8aRhN4LEWJpPPB850Q&url=http://www.dispatch.com/content/stories/editorials/2013/01/14/weather-points-to-climate-change.html,//nt0.ggpht.com/news/tbn/4CvH4h_RJb0dJM/6.jpg,Columbus Dispatch,,"Congress is being asked to approve $60 billion in emergency aid for the states that were ravaged by Hurricane Sandy. Strictly speaking, it is not possible to say this freakish storm was caused by climate change. But Sandy was the second hurricane to...",weather,32.8406946,-83.6324022
221,01/15/13 9:00 am,1,On a day in which the Eagles interviewed ex-Arizona Cardinals coach Ken ...,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHgQooU_vVZqtkyEJt52cTu6sa2eQ&url=http://www.delawareonline.com/article/20130111/NEWS08/301110053/BUYER-BEWARE-OPTION,,The News Journal,,"The committee also suggested the public should consider a broad education program about climate change, but only after a specific reference to schoolchildren was eliminated when one member said he was concerned about ?brainwashing.? Beginning in...",oceans,34.5003037,-111.5009764
246,01/16/13 1:00 am,1,Massive draft report warns warming is changing life in US,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHGF-umSPw_eYmlX4g7y-AFDVu6HQ&url=http://www.msnbc.msn.com/id/50437252/ns/technology_and_science-science/,//nt2.ggpht.com/news/tbn/3sK93OOW-fl58M/6.jpg,NBCNews.com,,"A special panel of scientists convened by the government issued Friday a 1,146-page draft report that details in dozens of ways how climate change is already disrupting the health, homes and other facets of daily American life. It warns that those...",humans,39.76,-98.5
176,01/14/13 6:00 am,1,"Climate Change Already Impacting US Citizens, Report Claims",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHRgb2u-qd4zy-XYSln-8JK2uU7-Q&url=http://www.redorbit.com/news/science/1112762799/climate-change-global-warming-us-american-way-of-life-011413/,//nt2.ggpht.com/news/tbn/dju7m0hO4jFnXM/6.jpg,RedOrbit,,"It already has or could potentially impact us biologically; cause damage to our homes, workplaces, and infrastructure; or affect farms, water pumping stations, or power plants, the scientists claim. Specifically, The Observer reports corn, oyster, and...",environment,39.76,-98.5
177,01/14/13 8:00 am,1,Climate Change Study: Emissions Limits Could Avoid Damage By Two-Thirds,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNHxIiHAGkSX9Fu-55B-Ybt-0xn7Og&url=http://www.huffingtonpost.com/2013/01/13/climate-change-study-emissions-limits_n_2467995.html,//nt1.ggpht.com/news/tbn/mda4lvaTw10UDM/6.jpg,Huffington Post,,"Extreme heatwaves could devastate areas from the Middle East to the United States, while sea levels could rise by up to 91 cm (3 feet), flooding cities in countries such as Vietnam and Bangladesh, the bank has said. The latest research involved...",oceans,47.4489882,-122.3092904
185,01/14/13 12:01 pm,1,Seattle preparing for climate change,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNGwSQEp0oarypn5tS5rd3RXjjdAbg&url=http://www.statesmanjournal.com/viewart/20130114/NEWS/301140009/Seattle-preparing-climate-change,//nt3.ggpht.com/news/tbn/r3xEUtw_B4EwEM/6.jpg,Statesman Journal,,SEATTLE ? Seattle officials predict that parts of the city will be under water as the shoreline creeps higher because of global climate change. City agencies are calculating the local effects of climate change and how to respond and adapt to protect...,oceans,40.7142691,-74.0059729
207,01/14/13 8:00 pm,1,Rising sea levels will put Seattle neighborhoods under water,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNH_XR_6sB0vdfx1mY6Z01-Uf5ryRg&url=http://www.seattlepi.com/local/article/Rising-sea-levels-will-put-Seattle-neighborhoods-4192687.php,//nt1.ggpht.com/news/tbn/qXfBzo1HaQ-McM/6.jpg,Seattle Post Intelligencer,,"Rufo Hill displayed a map of the city showing parts of West Seattle, Georgetown, South Park, Harbor Island, Interbay and Golden Gardens inundated by rising sea levels caused by climate change. (You can listen to his explanation of the map in one of the...",oceans,47.6062095,-122.3320708
208,01/14/13 8:01 pm,1,"Rising sea levels could flood Golden Gardens by 2050, city says",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNG9qW3LKcvdpeKHdLJIJpFRDa_r3g&url=http://www.myballard.com/2013/01/14/rising-sea-levels-could-flood-golden-gardens-by-2050-city-says/,//nt1.ggpht.com/news/tbn/qXfBzo1HaQ-McM/6.jpg,My Ballard (blog),,"The city of Seattle has released a study that shows that parts of city will be flooded by high tides within the next 40 years, due to rising sea levels and climate change. One of those areas includes Golden Gardens, which could be significantly changed...",weather,47.6062095,-122.3320708
186,01/14/13 1:00 pm,1,Senior Project Analyst - The Climate Trust,http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNE6pacD8RuGmbW1CR53CsAICORlrg&url=http://www.ecosystemmarketplace.com/pages/dynamic/web.page.php?page_id%3D9533%26section%3Dabout_us%26eod%3D1,,Ecosystem Marketplace,,"Join an established environmental non-profit organization and help contribute to solving climate change, one of the most complex and challenging issues of our generation. This position, based in Portland, Oregon, will be responsible for expanding The...",environment,45.5234515,-122.6762071
187,01/14/13 1:00 pm,1,"Outreach Manager, Cool Planet Energy Efficiency Program - The Climate Registry",http://news.google.com/news/url?sa=t&fd=R&usg=AFQjCNEFCuBoATuXLl942t5aXBrtlDYlWg&url=http://www.ecosystemmarketplace.com/pages/dynamic/web.page.php?page_id%3D9531%26section%3Dabout_us%26eod%3D1,,Ecosystem Marketplace,,"The Outreach Manager for the Cool Planet Energy Efficiency Program is a part-time contract position at the Registry, and will report to the Program Director of the Cool Planet Energy Efficiency Program. The Outreach Manager will be based in San Diego.",environment,32.73235,-117.19744
